year,rank,uri,wk_title,wk_artist,sp_title,sp_artist
1998,69,spotify:track:1RQnYh2xw2BPpnzQFbO5r5,Too Much,Spice Girls,Too Much,['Spice Girls']
1998,70,spotify:track:31bf9SEOppLU6lQ85d8om6,Ghetto Supastar (That Is What You Are),Pras Michel  Ol' Dirty Bastard and Mýa,Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa),"['Pras', ""Ol' Dirty Bastard"", 'Mýa']"
1998,71,spotify:track:3UlGXbLr9wDr0wZLu3BRY4,How Deep Is Your Love,Dru Hill  Redman,How Deep Is Your Love - From The Rush Hour Soundtrack,"['Dru Hill', 'Redman']"
1998,72,spotify:track:1c4h1CPZBRDrzgLtaKyCTV,Friend of Mine,Kelly Price,Friend Of Mine,['Kelly Price']
1998,73,spotify:track:0Cwn4fq9ysV0PsfSew34bp,Turn It Up (Remix)/Fire It Up,Busta Rhymes,Turn It Up / Fire It Up - Remix,['Busta Rhymes']
1998,74,spotify:track:5K7AMlpc4796JRWXb26nCV,I'll Be,Edwin McCain,I'll Be,['Edwin McCain']
1998,75,spotify:track:4Fpsa3pYc3gozrxHRRPvR6,Ray of Light,Madonna,Ray of Light,['Madonna']
1998,76,spotify:track:2skmOCFU64Bg7Ytkgwliwe,All for You,Sister Hazel,All For You,['Sister Hazel']
1998,77,spotify:track:3upCmUgdchN3u0vkedbC5S,Touch It,Monifah,Touch It,['Monifah']
1998,78,spotify:track:2cXWKSIbNwqxz1TEKdOupS,"Money, Power & Respect",The Lox  DMX and Lil' Kim,"Money, Power and Respect (feat. DMX and Lil' Kim) - Greatest Hits Version","['The LOX', 'DMX', ""Lil' Kim""]"
1998,79,spotify:track:57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,The Verve,Bitter Sweet Symphony - Remastered 2016,['The Verve']
1998,80,spotify:track:2cZuNzaAGNFozlZTxSDU1g,Dangerous,Busta Rhymes,Dangerous,['Busta Rhymes']
1998,81,spotify:track:5qGwqO0lkbBXw4xNfzT7SF,Spice Up Your Life,Spice Girls,Spice Up Your Life,['Spice Girls']
1998,82,spotify:track:4NCw4yDSGuGSpAxmZNCmTN,Because of You,98 Degrees,Because Of You,['98º']
1998,83,spotify:track:5OFXqc0YydDLSJTxEp0AjS,The Mummers' Dance,Loreena McKennitt,The Mummers' Dance,['Loreena McKennitt']
1998,84,spotify:track:1DViQw0p1vo0eAMRlUF4Lr,All Cried Out,Allure  112,All Cried Out (feat. 112) - Behind the scenes Video,"['Allure', '112']"
1998,85,spotify:track:3GKL13lkM5nRc4zC1lIOrR,Still Not a Player,Big Punisher  Joe,Still Not a Player (feat. Joe) - Radio Version,"['Big Pun', 'Joe']"
1998,86,spotify:track:5otUV0LUycAHXqGVz8bZY0,The One I Gave My Heart To,Aaliyah,The One I Gave My Heart To,['Aaliyah']
1998,87,spotify:track:7y7aSSTiQfO0Ace4F7yxzE,"Foolish Games"" / ""You Were Meant for Me",Jewel,You Were Meant For Me,['Jewel']
1998,88,spotify:track:7tjbm60E0t7SerbiG61cce,Love You Down,INOJ,Love You Down,['INOJ']
1998,89,spotify:track:4AE7Lj39VnSZNOmGH2iZaq,Do for Love,2Pac  Eric Williams,Do For Love,['2Pac']
1998,90,spotify:track:0tVDfAiHDgvRyXuVike1Ju,Raise the Roof,Luke  No Good But So Good,Raise the Roof,"['Luke', 'No Good But So Good']"
1998,91,spotify:track:0zLMsK6UeAP4KrbekFbHvC,Heaven,Nu Flavor,Heaven,"['Nu Flavor', 'Steve McDonald']"
1998,92,https://open.spotify.com/track/0zSaR3TpVlqfQzbSCbhWfU?si=59edd425ce8b42fe,The Party Continues,JD  Da Brat,The Party Continues (feat. Da Brat & Usher) - Video Version,"['Jermaine Dupri', 'Da Brat', 'USHER]"
1998,93,spotify:track:08bn759cPYICtUPoYx29P0,Sock It 2 Me,Missy Elliott  Da Brat,Sock It 2 Me (feat. Da Brat),"['Missy Elliott', 'Da Brat']"
1998,94,spotify:track:6fRLVZ4jKzuqyDPlIdbq9q,Butta Love,Next,Butta Love,['Next']
1998,95,spotify:track:3pi27Gt4NetgWmEMFOCjBQ,A Rose Is Still a Rose,Aretha Franklin,A Rose Is Still a Rose,['Aretha Franklin']
1998,96,spotify:track:027tq4cWr0kRxLTfdxvM1L,4 Seasons of Loneliness,Boyz II Men,4 Seasons Of Loneliness,['Boyz II Men']
1998,97,spotify:track:7JXFCtDRnftvbZjukyIRRB,Father,LL Cool J,Father,['LL COOL J']
1998,98,spotify:track:4DDhR1Zd6WYbNiCd13Uu4i,Thinkin' Bout It,Gerald Levert,Thinkin' Bout It,['Gerald Levert']
1998,99,spotify:track:51QxenFmXlJXUN9mpvxlaL,Nobody's Supposed to Be Here,Deborah Cox,Nobody's Supposed to Be Here,['Deborah Cox']
1998,100,spotify:track:6I3LsZncKrJG9mwv12FCEg,Westside,TQ,Westside,['TQ']
1999,1,spotify:track:2goLsvvODILDzeeiT4dAoR,Believe,Cher,Believe,['Cher']
1999,2,spotify:track:1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,No Scrubs,['TLC']
1999,3,spotify:track:1AM1o0mKbgAK5oMpY8B3Z7,Angel of Mine,Monica,Angel of Mine,['Monica']
1999,4,spotify:track:4J9u7UsXH7F6sFI32KnYuP,Heartbreak Hotel,Whitney Houston  Faith Evans and Kelly Price,Heartbreak Hotel (feat. Faith Evans & Kelly Price),"['Whitney Houston', 'Faith Evans', 'Kelly Price']"
1999,5,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,Britney Spears,...Baby One More Time,['Britney Spears']
1999,6,spotify:track:754kgU5rWscRTfvlsuEwFp,Kiss Me,Sixpence None the Richer,Kiss Me,['Sixpence None The Richer']
1999,7,spotify:track:11mwFrKvLXCbcVGNxffGyP,Genie in a Bottle,Christina Aguilera,Genie In a Bottle,['Christina Aguilera']
1999,8,spotify:track:2ouURa1AIXp3AvkS52Jry5,Every Morning,Sugar Ray,Every Morning,['Sugar Ray']
1999,9,spotify:track:51QxenFmXlJXUN9mpvxlaL,Nobody's Supposed to Be Here,Deborah Cox,Nobody's Supposed to Be Here,['Deborah Cox']
1999,10,spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,Ricky Martin,Livin' la Vida Loca,['Ricky Martin']
1999,11,spotify:track:4VSyH8AkIt3kaR5xIPFVVi,Where My Girls At?,702,Where My Girls At,['702']
1999,12,spotify:track:3x4yV0hW5Ve3TKhFkXSqFn,If You Had My Love,Jennifer Lopez,If You Had My Love,['Jennifer Lopez']
1999,13,spotify:track:0nnwn7LWHCAu09jfuH1xTA,Slide,Goo Goo Dolls,Slide,['The Goo Goo Dolls']
1999,14,spotify:track:6tBD4yjOf9P8rWwUlXdJFm,Have You Ever?,Brandy,Have You Ever,['Brandy']
1999,15,spotify:track:47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys,I Want It That Way,['Backstreet Boys']
1999,16,https://open.spotify.com/track/0QWFiyhOqFu9RP8qzP6z5L?si=01c17b1b40c24dc9,I'm Your Angel,R. Kelly and Celine Dion,I'm Your Angel (with Céline Dion),"['R. Kelly', 'Céline Dion']"
1999,17,spotify:track:3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,All Star,['Smash Mouth']
1999,18,spotify:track:3xZMPZQYETEn4hjor3TR1A,Angel,Sarah McLachlan,Angel,['Sarah McLachlan']
1999,19,spotify:track:2pX4FpOgwItRVPPUFdRcxA,Smooth,Santana  Rob Thomas,Smooth (feat. Rob Thomas),"['Santana', 'Rob Thomas']"
1999,20,spotify:track:0BUoLE4o9eVahDHvTqak67,Unpretty,TLC,Unpretty,['TLC']
1999,21,spotify:track:1Oi2zpmL81Q0yScF1zxaC0,"Bills, Bills, Bills",Destiny's Child,"Bills, Bills, Bills","[""Destiny's Child""]"
1999,22,spotify:track:1t2Hq2WIBcZINOEnK6mdJG,Save Tonight,Eagle-Eye Cherry,Save Tonight,['Eagle-Eye Cherry']
1999,23,spotify:track:0QnONzv3TvHAWk294h6DaQ,Last Kiss,Pearl Jam,Last Kiss,['Pearl Jam']
1999,24,spotify:track:2RtvkLz5tmOXlzz918It6E,Fortunate,Maxwell,Fortunate,['Maxwell']
1999,25,spotify:track:3hlhefxgyp4MDnN6C2dQ5H,All I Have to Give,Backstreet Boys,All I Have to Give,['Backstreet Boys']
1999,26,spotify:track:1ySwd43oWXbrytN2BD0Mhb,Bailamos,Enrique Iglesias,"Bailamos - From ""Wild Wild West""",['Enrique Iglesias']
1999,27,spotify:track:0FpLfrOyHblbDlHUsrPN1N,What's It Gonna Be?!,Busta Rhymes  Janet,What's It Gonna Be?! (feat. Janet Jackson),"['Busta Rhymes', 'Janet Jackson']"
1999,28,spotify:track:6vUPPEN2V2lZ78b6DyEIjZ,What It's Like,Everlast,What It's Like,['Everlast']
1999,29,spotify:track:1OxcIUqVmVYxT6427tbhDW,Fly Away,Lenny Kravitz,Fly Away,['Lenny Kravitz']
1999,30,spotify:track:6zeDYmP3ARpURvpK29Q09P,Someday,Sugar Ray,Someday,['Sugar Ray']
1999,31,spotify:track:50oHLrDldymThA6Tuw9531,Lately,Divine,Lately (as made famous by Divine),['Future R&B Hitmakers']
1999,32,spotify:track:4FUfoWMypAyWbOavmYyeNu,That Don't Impress Me Much,Shania Twain,That Don't Impress Me Much,['Shania Twain']
1999,33,spotify:track:78ZzF9pK3foniEnK64XzX5,Wild Wild West,Will Smith  Dru Hill and Kool Moe Dee,Wild Wild West - Album Version - No Intro,"['Will Smith', 'Dru Hill', 'Kool Moe Dee']"
1999,34,spotify:track:1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Red Hot Chili Peppers,Scar Tissue,['Red Hot Chili Peppers']
1999,35,spotify:track:0jsANwwkkHyyeNyuTFq2XO,Heartbreaker,Mariah Carey  Jay-Z,Heartbreaker (feat. Jay-Z),"['Mariah Carey', 'JAY-Z']"
1999,36,spotify:track:2feekrJqyB9lBEBgC54IQn,I Still Believe,Mariah Carey,I Still Believe,['Mariah Carey']
1999,37,spotify:track:6PuaQbH3oPmj9XojS0SRaO,The Hardest Thing,98 Degrees,The Hardest Thing,['98º']
1999,38,spotify:track:7uYroF9RRrhRJBrigRvB6H,Summer Girls,LFO,Summer Girls,['LFO']
1999,39,spotify:track:4LGMSdeKOUoy5Wf75Je0Hl,Can I Get A...,Jay-Z  Amil and Ja Rule,Can I Get A...,"['JAY-Z', 'Amil', 'Ja Rule']"
1999,40,spotify:track:3354J49VpkbZJho7Ztdzpw,Jumper,Third Eye Blind,Jumper - 1998 Edit,['Third Eye Blind']
1999,41,spotify:track:0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),Lauryn Hill,Doo Wop (That Thing),['Ms. Lauryn Hill']
1999,42,spotify:track:6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5,Lou Bega,Mambo No. 5 (a Little Bit of...),['Lou Bega']
1999,43,spotify:track:1Dx8rIZaXzZPvUQRF2j9hB,Sweet Lady,Tyrese,Sweet Lady,['Tyrese']
1999,44,spotify:track:7861kBrZ5aw7o4NfggcyYW,It's Not Right but It's Okay,Whitney Houston,It's Not Right But It's Okay,['Whitney Houston']
1999,45,spotify:track:08zfRiERqpy7J0x8akk7zt,(God Must Have Spent) A Little More Time on You,NSYNC,(God Must Have Spent) A Little More Time On You - Remix,['*NSYNC']
1999,46,spotify:track:70L4pGAmYv0pTADrgsIxpI,Lullaby,Shawn Mullins,Lullaby,['Shawn Mullins']
1999,47,spotify:track:7gLK4aKK1JUO1SDYzhr003,Anywhere,112  Lil Zane,Anywhere (feat. Shyne & Lil' Z) - Remix; With Rap [With Rap],"['112', ""Lil' Zane"", 'Shyne']"
1999,48,spotify:track:3fQtdmVB0cAe4Hs9e5bVQb,Tell Me It's Real,K-Ci & JoJo,Tell Me It's Real,['K-Ci & JoJo']
1999,49,spotify:track:64XSAtXpCJUmadm3fkpH4z,Back 2 Good,Matchbox 20,Back 2 Good,['Matchbox Twenty']
1999,50,spotify:track:1Pqv7l6vxjBxd5fx4bWchC,808,Blaque,808,['Blaque']
1999,51,spotify:track:7mnGQesk1TzQLzQ9bYWZPR,She's So High,Tal Bachman,She's so High,['Tal Bachman']
1999,52,spotify:track:4Bza6algEDbY8yrm8qMeg7,She's All I Ever Had,Ricky Martin,She's All I Ever Had,['Ricky Martin']
1999,53,spotify:track:6e8Ou0wiqAzIpWb2eSxll8,Miami,Will Smith,Miami,['Will Smith']
1999,54,spotify:track:615auKcis6sGDrHk6UTeog,Hands,Jewel,Hands,['Jewel']
1999,55,spotify:track:3Rtutr4h9NRBGsjWh3uw5Q,Who Dat,JT Money  Solé,Who Dat,"['Jeff ""J.T. Money"" Tompkins', 'Sole']"
1999,56,spotify:track:4C5pVpypNmXpSN42rIqmpK,Please Remember Me,Tim McGraw,Please Remember Me,['Tim McGraw']
1999,57,spotify:track:6rsDkvbgiAkMWWudkR57IP,From This Moment On,Shania Twain,From This Moment On - Pop On-Tour Version / Remastered 2023,['Shania Twain']
1999,58,spotify:track:7MQywXGHEev7JmwwIzMcao,Love Like This,Faith Evans,Love Like This,['Faith Evans']
1999,59,spotify:track:0hcW7qPqWWJc8189OaqQvX,You,Jesse Powell,You,"['Jesse Powell', 'Gerald Albright']"
1999,60,https://open.spotify.com/track/6pCVIIc0TQjJkpmu0E7Hz3?si=700ab5b5877e4f1b,Trippin',Total  Missy Elliott,Trippin' - Missy Mix,['Total']
1999,61,spotify:track:5DwP705ZZWaTQ8olnVtD0b,If You,Silk,If You,['Silk']
1999,62,spotify:track:2VjXGuPVVxyhMgER3Uz2Fe,Ex-Factor,Lauryn Hill,Ex-Factor,['Ms. Lauryn Hill']
1999,63,spotify:track:6xNnPtnmqpktZLFkgT21u7,Give It to You,Jordan Knight,Give It To You,['Jordan Knight']
1999,64,spotify:track:5zmaypMaWb21FUGBxbw8hT,Black Balloon,Goo Goo Dolls,Black Balloon,['The Goo Goo Dolls']
1999,65,spotify:track:04NVpbVnjwrCVpQwMZgsxK,Spend My Life with You,Eric Benét  Tamia,Spend My Life With You (feat. Tamia),"['Eric Benét', 'Tamia']"
1999,66,spotify:track:0OMmiWMwsCNtpQ5aP6fdp9,These Are the Times,Dru Hill,These Are The Times,['Dru Hill']
1999,67,spotify:track:3FN7JMZaaQ9lSzIaan0YZ1,I Don't Want to Miss a Thing,Mark Chesnutt,I Don't Want To Miss A Thing,['Mark Chesnutt']
1999,68,spotify:track:6XgwPf0cqjySCMsOmQq4t6,I Do (Cherish You),98 Degrees,I Do (Cherish You),['98º']
1999,69,spotify:track:4NCw4yDSGuGSpAxmZNCmTN,Because of You,98 Degrees,Because Of You,['98º']
1999,70,spotify:track:0HWP0zWAUviRgsXdqCCOSc,I Will Remember You,Sarah McLachlan,I Will Remember You,['Sarah McLachlan']
1999,71,spotify:track:6v4UCusR4LTRlM5WHBUyxQ,Chanté's Got a Man,Chanté Moore,Chante's Got A Man,['Chanté Moore']
1999,72,spotify:track:21fXrzSxu2y51Yqf57QycI,Happily Ever After,Case,Happily Ever After,['Case']
1999,73,spotify:track:1ckU1EhAO0Nr73QYw24SWJ,My Love Is Your Love,Whitney Houston,My Love Is Your Love,['Whitney Houston']
1999,74,spotify:track:4Bh83s84d9YUiuLzeuF24N,All Night Long,Faith Evans  Puff Daddy,All Night Long (feat. Puff Daddy),"['Faith Evans', 'Diddy']"
1999,75,spotify:track:5jbKpvtoxZB14tbnBafMuL,Back That Thang Up,Juvenile  Mannie Fresh and Lil Wayne,Back That Thang Up,"['JUVENILE', 'Mannie Fresh', 'Lil Wayne']"
1999,76,spotify:track:5ZCv9I8mgChcYkSrLuLSTc,Almost Doesn't Count,Brandy,Almost Doesn't Count,['Brandy']
1999,77,spotify:track:2mqaYmF0XmV8egZB6jQOtN,Man! I Feel Like a Woman!,Shania Twain,Man! I Feel Like A Woman!,['Shania Twain']
1999,78,spotify:track:4agp6oHofabdUedr0B1krj,Steal My Sunshine,Len,Steal My Sunshine,['Len']
1999,79,spotify:track:7ffwRz8lZyDOE4Vj58Lo72,I Need to Know,Marc Anthony,I Need to Know,['Marc Anthony']
1999,80,spotify:track:2zbjlcLi1VQWqDNYdhyx1l,So Anxious,Ginuwine,So Anxious,['Ginuwine']
1999,81,spotify:track:1CAw3ethNuSDPf3E7luSFF,Faded Pictures,Case  Joe,Faded Pictures,"['Case', 'Joe']"
1999,82,spotify:track:6mwA6YiKDjAUG8kWvRRUPh,Back at One,Brian McKnight,Back At One,['Brian McKnight']
1999,83,spotify:track:015A6ZcNAWSSuwY7iDcD1b,When a Woman's Fed Up,R. Kelly,When a Woman's Fed Up,['R. Kelly']
1999,84,spotify:track:2HmMklpgK8vGCpJmPpz1yG,How Forever Feels,Kenny Chesney,How Forever Feels,['Kenny Chesney']
1999,85,spotify:track:6qc34bnVOyqGDPni8H5W0U,Amazed,Lonestar,Amazed,['Lonestar']
1999,86,spotify:track:1UI0l2L66HJ9AtoEOlHzv4,Sometimes,Britney Spears,Sometimes,['Britney Spears']
1999,87,spotify:track:1Gi5QPlpbDNDJUGvMemBJM,Ghetto Cowboy,Mo Thugs,Ghetto Cowboy,['Mo Thugs']
1999,88,spotify:track:5tOjRq5shlEdm15nmJBq7Z,Out of My Head,Fastball,Out Of My Head,['Fastball']
1999,89,spotify:track:5Tl0HJvynZtKdSUMKbFVVX,Hard Knock Life (Ghetto Anthem),Jay-Z,Hard Knock Life (Ghetto Anthem),['JAY-Z']
1999,90,spotify:track:3MPKTMJIxlORqcxw542HHK,Jamboree,Naughty by Nature  Zhané,Jamboree (feat. Zhané),"['Naughty By Nature', 'Zhané']"
1999,91,spotify:track:4TQOC2AhsD96oPxAC6NB6w,Take Me There,"Blackstreet  Mýa, Mase and Blinky Blink","Take Me There - From ""The Rugrats Movie"" Soundtrack","['Blackstreet', 'Mýa', 'Mase', 'Blinky Blink']"
1999,92,spotify:track:34Tq4vFc9aiShjelMTEfdO,Stay the Same,Joey McIntyre,Stay The Same,['Joey McIntyre']
1999,93,spotify:track:2g0BAZVaLlK8GeTVzF6hQ6,A Lesson in Leavin',Jo Dee Messina,Lesson In Leavin',['Jo Dee Messina']
1999,94,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,Iris,Goo Goo Dolls,Iris,['The Goo Goo Dolls']
1999,95,spotify:track:00FROhC5g4iJdax5US8jRr,Satisfy You,Puff Daddy  R. Kelly,Satisfy You,"['Diddy', 'R. Kelly']"
1999,96,spotify:track:460Wn6Dq2uMviG5nPXtPnb,Better Days (And the Bottom Drops Out),Citizen King,Better Days (And the Bottom Drops Out),['Citizen King']
1999,97,spotify:track:0M3ZIWNcizkhYFvn6RuCEz,Music of My Heart,NSYNC and Gloria Estefan,Music of My Heart (feat. *NSYNC),"['Gloria Estefan', '*NSYNC']"
1999,98,spotify:track:1TanmIWbaUj5NVwJ3k4XPd,Write This Down,George Strait,Write This Down,['George Strait']
1999,99,spotify:track:40snb0tGd6CDmR9vLXK3S4,When You Believe,Whitney Houston and Mariah Carey,WHEN YOU BELIEVE - Prince of Egypt - Mariah Carey and Whitney Houston,['The Believers in a Dream']
1999,100,spotify:track:4R3BvvUm5fe8SCPs6287dY,(God Must Have Spent) A Little More Time on You,Alabama and NSYNC,God Must Have Spent a Little More Time on You (feat. *NSYNC),"['Alabama', '*NSYNC']"
2000,1,spotify:track:3y4LxiYMgDl4RethdzpmNe,Breathe,Faith Hill,Breathe,['Faith Hill']
2000,2,spotify:track:2pX4FpOgwItRVPPUFdRcxA,Smooth,Santana  Rob Thomas,Smooth (feat. Rob Thomas),"['Santana', 'Rob Thomas']"
2000,3,spotify:track:3XKIUb7HzIF1Vu9usunMzc,Maria Maria,Santana  The Product G&B,Maria Maria (feat. The Product G&B),"['Santana', 'The Product G&B']"
2000,4,spotify:track:1m2xMsxbtxv21Brome189p,I Wanna Know,Joe,I Wanna Know,['Joe']
2000,5,spotify:track:4cKGldbhGJniI8BrB3K6tb,Everything You Want,Vertical Horizon,Everything You Want,['Vertical Horizon']
2000,6,spotify:track:7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,Say My Name,"[""Destiny's Child""]"
2000,7,spotify:track:6nozDLxeL0TE4MS9GqYU1v,I Knew I Loved You,Savage Garden,I Knew I Loved You,['Savage Garden']
2000,8,spotify:track:6qc34bnVOyqGDPni8H5W0U,Amazed,Lonestar,Amazed,['Lonestar']
2000,9,spotify:track:6fA7akEuTUL3dW1V0GELaZ,Bent,Matchbox Twenty,Bent,['Matchbox Twenty']
2000,10,spotify:track:7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,Toni Braxton,He Wasn't Man Enough,['Toni Braxton']
2000,10,https://open.spotify.com/track/69XUpOpjzDKcfdxqZebGiI?si=e55a7a068d544b81,Independent Women Part I,Destiny's Child,"Independent Women, Pt. 1","[""Destiny's Child""]"
2000,11,spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,Higher,Creed,Higher,['Creed']
2000,12,spotify:track:6Wnlq1Pu3I0BajLvxn05Vr,Try Again,Aaliyah,Try Again,['Aaliyah']
2000,13,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",Destiny's Child,"Jumpin', Jumpin'","[""Destiny's Child""]"
2000,14,spotify:track:5Mmk2ii6laakqfeCT7OnVD,Thong Song,Sisqó,Thong Song,['Sisqo']
2000,15,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,3 Doors Down,Kryptonite,['3 Doors Down']
2000,16,spotify:track:6dJ2mSRaKE9ctYw9qWNGWQ,There You Go,Pink,There You Go,['P!nk']
2000,17,spotify:track:2BcOZ4vOeu2qZowIHrvTYy,Music,Madonna,Music,['Madonna']
2000,18,spotify:track:0ekdT3jOhn3LinWtqHhmsw,Doesn't Really Matter,Janet Jackson,Doesn't Really Matter,['Janet Jackson']
2000,19,spotify:track:5bGmuxShUba9maPswDnhCs,What a Girl Wants,Christina Aguilera,What a Girl Wants,['Christina Aguilera']
2000,20,spotify:track:6mwA6YiKDjAUG8kWvRRUPh,Back at One,Brian McKnight,Back At One,['Brian McKnight']
2000,21,spotify:track:62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,NSYNC,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,['*NSYNC']
2000,22,spotify:track:2dwhMQsFeHr2S787WxqAqW,You Sang to Me,Marc Anthony,You Sang To Me,['Marc Anthony']
2000,23,spotify:track:7ffwRz8lZyDOE4Vj58Lo72,I Need to Know,Marc Anthony,I Need to Know,['Marc Anthony']
2000,24,spotify:track:0AcLrSfAEBQcUnHOTm5pXg,Get It On Tonite,Montell Jordan,Get It On Tonite,['Montell Jordan']
2000,25,spotify:track:3w8Mw9GHYepoTWOSdiyosj,Incomplete,Sisqó,Incomplete,['Sisqo']
2000,26,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,I Try,Macy Gray,I Try,['Macy Gray']
2000,27,spotify:track:2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,NSYNC,It's Gonna Be Me,['*NSYNC']
2000,28,spotify:track:0aKWpnMZCR42M9lLhnzJEZ,That's the Way It Is,Celine Dion,That's the Way It Is,['Céline Dion']
2000,29,spotify:track:3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),Nelly,Country Grammar (Hot Shit),['Nelly']
2000,30,spotify:track:1cjBan0t4eBk2Y5j17hdyf,Bring It All to Me,Blaque,Bring It All to Me (feat. *NSYNC),"['Blaque', '*NSYNC']"
2000,31,spotify:track:3BsaRV5QIulYz2lV9WWa8T,Show Me the Meaning of Being Lonely,Backstreet Boys,Show Me the Meaning of Being Lonely,['Backstreet Boys']
2000,32,https://open.spotify.com/track/7mYvtEeBdMqRSyj1Qpv6my?si=b6cb17f5120e4976,Hot Boyz,"Missy Elliott  Nas, Eve and Q-Tip",Hot Boyz,['Missy Elliott']
2000,33,spotify:track:6znv7i4Wif5fLwI6OjKHZ4,Back Here,BBMak,Back Here,['BBMAK']
2000,34,spotify:track:4Y8q64VnhD0vFYy9g2WFpi,It Feels So Good,Sonique,It Feels So Good,['Sonique']
2000,35,spotify:track:1Rb2wHDDtNfLZwboO3UEQ4,Absolutely (Story of a Girl),Nine Days,Absolutely (Story of a Girl),['Nine Days']
2000,36,spotify:track:0eKyHwckh9vQb8ncZ2DXCs,With Arms Wide Open,Creed,With Arms Wide Open,['Creed']
2000,37,spotify:track:2N4viTG9njqCa4c46YyWs1,Be with You,Enrique Iglesias,Be With You,['Enrique Iglesias']
2000,38,spotify:track:7A0apkTSTvMbSI7yplcmlh,Come On Over Baby (All I Want Is You),Christina Aguilera,Come on over Baby (All I Want Is You) - Radio Version,['Christina Aguilera']
2000,39,spotify:track:2WfhlEjoUII31H6imnQdvF,No More,Ruff Endz,No More,['Ruff Endz']
2000,40,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,All the Small Things,Blink 182,All The Small Things,['blink-182']
2000,41,spotify:track:6vgN6KGstss0GnBbKlMNK9,The Way You Love Me,Faith Hill,The Way You Love Me,['Faith Hill']
2000,42,spotify:track:4Do68W4FWO2hRAJCzG1lus,I Turn to You,Christina Aguilera,I Turn to You,['Christina Aguilera']
2000,43,spotify:track:1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go,Third Eye Blind,Never Let You Go - 2008 Remaster,['Third Eye Blind']
2000,44,spotify:track:046MBhhgQJJghnbgZCkaAR,I Need You,LeAnn Rimes,I Need You,['LeAnn Rimes']
2000,45,spotify:track:1RS3LStQYhju50eBdD9Uul,Thank God I Found You,Mariah Carey  Joe and 98 Degrees,Thank God I Found You (feat. Joe & 98°),"['Mariah Carey', 'Joe', '98º']"
2000,46,spotify:track:1PmHkalaUHhh0fz23SBHDL,Let's Get Married,Jagged Edge,Let's Get Married,['Jagged Edge']
2000,47,spotify:track:1ckU1EhAO0Nr73QYw24SWJ,My Love Is Your Love,Whitney Houston,My Love Is Your Love,['Whitney Houston']
2000,48,spotify:track:50MfV7a1pnOEcf2t9kobxW,Then the Morning Comes,Smash Mouth,Then The Morning Comes,['Smash Mouth']
2000,49,spotify:track:4GewRLEiI4BDTQsoH8BRVV,Blue (Da Ba Dee),Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,"['Eiffel 65', 'Gabry Ponte']"
2000,50,spotify:track:4WhyHQ2BXi2VU1iaFbF6jv,Desert Rose,Sting  Cheb Mami,Desert Rose,"['Sting', 'Cheb Mami']"
2000,51,spotify:track:3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,The Real Slim Shady,['Eminem']
2000,52,spotify:track:635PqgECfFbL0MNLogX7Yv,Most Girls,Pink,Most Girls,['P!nk']
2000,53,spotify:track:3NEzjZbeSCy72Kx1clSYgC,Wifey,Next,Wifey,['Next']
2000,54,spotify:track:0WHOPmOuQKuu05k4g3UTvk,Wonderful,Everclear,Wonderful,['Everclear']
2000,55,spotify:track:6naxalmIoLFWR0siv8dnQQ,Oops!... I Did It Again,Britney Spears,Oops!...I Did It Again,['Britney Spears']
2000,56,spotify:track:5gZEhPrN1VLqTG1nIAXeNK,I Wanna Love You Forever,Jessica Simpson,I Wanna Love You Forever,['Jessica Simpson']
2000,57,spotify:track:1OvjOVieEsYqGiK1T3mUv9,Give Me Just One Night (Una Noche),98 Degrees,Give Me Just One Night (Una Noche),['98º']
2000,58,spotify:track:6q4aoWgTQ8td2AvqQXuFqm,Take a Picture,Filter,Take A Picture,['Filter']
2000,59,spotify:track:64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,Otherside,['Red Hot Chili Peppers']
